::1 - - [23/Apr/2024:14:09:25 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:09:37 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:14:10:05 +0000] "GET / HTTP/1.1" 200 2678 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:14:10:17 +0000] "GET / HTTP/1.1" 200 2678 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:17 +0000] "GET /style.css HTTP/1.1" 200 2049 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:17 +0000] "GET /img/games.jpg HTTP/1.1" 304 - "http://localhost:8000/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:17 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:23 +0000] "GET /games/661fb7dc68f56947558f479f HTTP/1.1" 200 1618 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:23 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/games/661fb7dc68f56947558f479f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:31 +0000] "POST /edit-game/661fb7dc68f56947558f479f HTTP/1.1" 302 46 "http://localhost:8000/games/661fb7dc68f56947558f479f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:31 +0000] "GET / HTTP/1.1" 200 2148 "http://localhost:8000/games/661fb7dc68f56947558f479f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:31 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:37 +0000] "GET /games/661fb7dc68f56947558f479f HTTP/1.1" 200 1088 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:37 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/games/661fb7dc68f56947558f479f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:38 +0000] "POST /delete-game/661fb7dc68f56947558f479f HTTP/1.1" 302 46 "http://localhost:8000/games/661fb7dc68f56947558f479f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:38 +0000] "GET / HTTP/1.1" 200 1963 "http://localhost:8000/games/661fb7dc68f56947558f479f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:38 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:40 +0000] "GET / HTTP/1.1" 304 - "http://localhost:8000/games/661fb7dc68f56947558f479f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:14:10:40 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
